"Replicate","Scenario","Behaviour","groupSize","Model","Trap.effort","Days.monitored","nDet","Dhat","Dhat.se","Dhat.lo","Dhat.hi","y","y.mean","y.sd","g.mean","g.sd","g.max","v","v.se","act","act.se","edr.model","edr","edr.se","edr.AIC","chat","gof_chisq","gof_df","gof_rel"
60,"lo","sol",NA,"REM",25,50,20,0.148545755921909,0.0700063864802913,NA,NA,9,0.36,0.637704215656966,1,0,1,17007.660267658,4207.25274481097,1,0,"hr0",3.31829050442956,0.637328725479277,33.3267788357621,0.3456,3.88221348806102,7,0.431357054229002
59,"hi","sol",NA,"REM",100,50,20812,28.2132421483417,2.41339282547396,NA,NA,2459,24.59,21.1550767601366,1.00157604412924,0.0396759430714111,2,5008.55823021582,38.1337266964427,1,0,"hr0",4.05237408041771,0.0584315635450235,10391.8208404655,24.3441,423.556179868467,7,0.172247328128697
60,"hi","sol",NA,"REM",25,50,3084,15.5876878919849,2.13132573224401,NA,NA,381,15.24,10.223665357069,1,0,1,4921.0187925925,95.5528130599898,1,0,"hr0",4.62663209052251,0.14040127017893,1608.18618179972,14.6304,76.8067367001633,7,0.201592484777331
60,"med","grp",25,"REM",100,50,1999,2.3624379652391,0.396417850352161,NA,NA,406,4.06,6.59019780209267,1.09625668449198,0.389316990971649,4,10210.8334989875,218.871345627323,1,0,"hr0",3.91941409022999,0.123765947987955,1615.37294090341,4.0194,56.3308617149991,7,0.138745964815269
59,"hi","grp",20,"REM",100,50,20390,26.144869825796,2.55637063741185,NA,NA,2397,23.97,23.3421866320976,1.19524040796503,0.547772836730603,7,4904.73361764014,47.6390600343704,1,0,"hr0",4.35294168127519,0.0655727215138667,10387.5494084401,23.7303,429.911383454881,7,0.179353935525608
60,"med","sol",NA,"REM",100,50,1734,2.08271659308436,0.202753899124254,NA,NA,374,3.74,3.42486451844405,1,0,1,10380.9374708215,193.172851102921,1,0,"hr0",4.02829784312844,0.119542135051711,1467.86847782538,3.7026,52.9289491167376,7,0.141521254322828
57,"hi","grp",100,"REM",100,50,22174,36.2827952753355,2.73238891048853,NA,NA,2439,24.39,16.5748348865125,1.70208333333333,1.48824295570481,16,4968.21388155302,41.3794336978137,1,0,"hr0",3.15084835523166,0.0967455622445319,10861.959190235,24.1461,174.241377606248,7,0.071439679215354
60,"med","grp",5,"REM",100,50,2249,2.73965063570047,0.366046392010926,NA,NA,474,4.74,6.32075305576157,1.01898734177215,0.136624312621368,2,10129.6730442012,205.955457417289,1,0,"hr0",3.97744747449624,0.108124150645809,1879.58171580683,4.6926,61.8768345756671,7,0.130541845096344
57,"hi","grp",20,"REM",100,50,21810,32.1882371773443,3.15418212476711,NA,NA,2542,25.42,24.5164055565685,1.18927589367553,0.542054887539923,6,4919.34469154394,45.3735164299711,1,0,"hr0",3.73841769133969,0.0707909503122196,11019.9298836053,25.1658,283.035063163466,7,0.111343455217729
60,"lo","sol",NA,"REM",100,50,89,0.0997002127564442,0.024527877002861,NA,NA,35,0.35,0.78334945180064,1,0,1,19511.249046387,1339.45553960468,1,0,"hr0",4.18989954502983,0.439955813507676,148.802846115466,0.3465,11.6852432246744,7,0.333864092133555
60,"med","grp",5,"REM",25,50,290,1.1871083471829,0.273557919260375,NA,NA,63,2.52,2.70985854489369,1.01587301587302,0.125988157669742,2,10934.9428907322,561.957706486505,1,0,"hr0",4.52074891360634,0.310432818779071,259.410787533164,2.4192,17.5294446163336,7,0.278245152640216
60,"med","sol",NA,"REM",25,50,513,2.11545890985408,0.418845874027248,NA,NA,100,4,3.88372673257701,1,0,1,10595.925643752,475.50106281499,1,0,"hr0",4.1555950376763,0.222187463181528,385.451233875996,3.84,16.5930668532527,7,0.165930668532527
